Product ID,Product Name,Description,Price ID,Retail Price
prod_Pk9IDP0dyxFWq3,Allen Solly Girl's Shift Dress,Allen Solly Girl's Shift Dress - Buy White Allen Solly Girl's Shift Dress For Only Rs. 2099 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com,price_1Ouf01JDw3WYrLo5oCYh4qy5,20
prod_Pk9II1Tg70fUHc,Petals Girl's Gathered Dress,"Petals Girl's Gathered Dress
                         Price: Rs. 1,685
				
			Multilayered heavy woollen maroon and black elegant dress with multicolored flower print at the front with a satin belt.
",price_1Ouf02JDw3WYrLo5BDxQY76N,17
prod_Pk9ILa1w9rD5YK,Allen Solly Girl's Layered Dress,Allen Solly Girl's Layered Dress - Buy Yellow Allen Solly Girl's Layered Dress For Only Rs. 1299 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com,price_1Ouf03JDw3WYrLo5MpX1k16a,13
prod_Pk9IVCVvHxSQHj,Karatcraft Donna Gold Diamond 18 K Ring,"Karatcraft Donna Gold Diamond 18 K Ring
                         Price: Rs. 34,110
				
			A Ring design, with diamonds representing a musical note. One that brings the music in life. Feel spirited wi",price_1Ouf04JDw3WYrLo56HZJFCEl,447
prod_Pk9ISVkwmXpSiE,Absurd Full Sleeve Solid Men's Sweatshirt,Absurd Full Sleeve Solid Men's Sweatshirt - Buy Royal Absurd Full Sleeve Solid Men's Sweatshirt For Only Rs. 1375 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at ,price_1Ouf05JDw3WYrLo5PMYwITjq,14
prod_Pk9ISElHMKYrQn,Escocer Women's Leggings,"Escocer Women's Leggings (Pack of 6)
                         Price: Rs. 788
				
			Product color may slightly vary due to photographic lighting sources or your monitor settings.This Is Cotton Lycra ",price_1Ouf05JDw3WYrLo5u5mReKc2,23
prod_Pk9IyxUklZ59s3,Absurd Full Sleeve Solid Men's Reversible Sweatshirt,Absurd Full Sleeve Solid Men's Reversible Sweatshirt - Buy Anthra Absurd Full Sleeve Solid Men's Reversible Sweatshirt For Only Rs. 1799 Online in India. Shop Online For Apparels. Huge Collection of B,price_1Ouf06JDw3WYrLo5Gpp80XBw,18
prod_Pk9IewqMhqqVeh,Absurd Full Sleeve Solid Men's Sweatshirt,Absurd Full Sleeve Solid Men's Sweatshirt - Buy Navy Absurd Full Sleeve Solid Men's Sweatshirt For Only Rs. 1395 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at F,price_1Ouf07JDw3WYrLo5oZyzsqDk,14
prod_Pk9IALFMXYXxVp,Selfcare Soft & Comfortable Newly Launched Girl's Top - Pyjama Set,"Selfcare Soft & Comfortable Newly Launched Girl's Top - Pyjama Set
                         Price: Rs. 319
				
			Selfcare launches thermals for kids. After great customer satisfaction in women therm",price_1Ouf08JDw3WYrLo55yOJ4Ppu,8
prod_Pk9Io3Twx4Vghw,Selfcare Soft & Comfortable Newly Launched Girl's Top - Pyjama Set,"Selfcare Soft & Comfortable Newly Launched Girl's Top - Pyjama Set
                         Price: Rs. 319
				
			Selfcare launches thermals for kids. After great customer satisfaction in women therm",price_1Ouf08JDw3WYrLo5Jyi2KjAB,8
prod_Pk9Ilu81hnZlFO,WearYourShine by PCJ The Melina Gold Diamond 18 K Ring,"WearYourShine by PCJ The Melina Gold Diamond 18 K Ring
                         Price: Rs. 23,949
				
			Please note all diamonds are of Clarity-VSSI and Color-JK. WearYourShine by PC Jeweller featur",price_1Ouf09JDw3WYrLo5KuBJ4xZi,217
prod_Pk9IN5MU4hMUyS,WearYourShine by PCJ The Radelle Diamond Gold Diamond Yellow Gold 18 K Ring,"WearYourShine by PCJ The Radelle Diamond Gold Diamond Yellow Gold 18 K Ring
                         Price: Rs. 31,673
				
			Please note all diamonds are of Clarity-VSSI and Color-JK. WearYourShine ",price_1Ouf0AJDw3WYrLo5NOB0ngTj,287
prod_Pk9It172tKDzHd,WearYourShine by PCJ The Helaine Gold Diamond 18 K Ring,"WearYourShine by PCJ The Helaine Gold Diamond 18 K Ring
                         Price: Rs. 31,663
				
			Please note all diamonds are of Clarity-VSSI and Color-JK. WearYourShine by PC Jeweller featu",price_1Ouf0BJDw3WYrLo551rJa1mZ,286
prod_Pk9I2ngIBhE1pB,Ozel Studio Casual 3/4 Sleeve Solid Women's Top,"Ozel Studio Casual 3/4 Sleeve Solid Women's Top
                         Price: Rs. 1,200
				
			3/4th Sleeve cotton top with net on Shoulder by Ozel Studio.
3/4th Sleeve cotton top with net on Shoul",price_1Ouf0CJDw3WYrLo5QHCPJGdQ,23
prod_Pk9Ibs2iNsOIeY,Ozel Studio Casual Sleeveless Solid Women's Top,Ozel Studio Casual Sleeveless Solid Women's Top - Buy Off White Ozel Studio Casual Sleeveless Solid Women's Top For Only Rs. 1190 Online in India. Shop Online For Apparels. Huge Collection of Branded ,price_1Ouf0DJDw3WYrLo54ntbdjAT,12
prod_Pk9IuAtnIio9bm,Shopaholic Casual 3/4 Sleeve Solid Women's Top,"Shopaholic Casual 3/4 Sleeve Solid Women's Top
                         Price: Rs. 499
				
			This stylish top is a summer wardrobe staple. Team it up with a pair of jeans or jeggings and heels or fl",price_1Ouf0DJDw3WYrLo5PZdtDdhj,13
prod_Pk9Iz5wS2qjzoH,Fashion Flow+ Women's Leggings,"Fashion Flow+ Women's Leggings - Buy Blue, Orange, Blue Fashion Flow+ Women's Leggings For Only Rs. 1199 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.",price_1Ouf0EJDw3WYrLo5kCPAnYjM,12
prod_Pk9IvgBGQckaxF,Ozel Studio Casual Short Sleeve Solid Women's Top,"Ozel Studio Casual Short Sleeve Solid Women's Top
                         Price: Rs. 2,000
				
			Lacy top with Shoulder Frills by ozel Studio.
Lacy top with Shoulder Frills by ozel Studio.",price_1Ouf0FJDw3WYrLo5XSqQl7BZ,38
prod_Pk9ImubQ1GzQY0,Ozel Studio Casual Full Sleeve Solid Women's Top,"Ozel Studio Casual Full Sleeve Solid Women's Top
                         Price: Rs. 1,050
				
			Wrap yourself with chic contours. This royal blue top from OZEL Studio has a wrap V-neck that extends",price_1Ouf0GJDw3WYrLo5UPHguHtp,15
prod_Pk9IaNLR30oqyS,Shilpi Casual Cape Sleeve Solid Women's Top,Shilpi Casual Cape Sleeve Solid Women's Top - Buy White Shilpi Casual Cape Sleeve Solid Women's Top For Only Rs. 499 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only ,price_1Ouf0HJDw3WYrLo5yuDm9Rny,6
prod_Pk9IiRQjWySH14,Yepme Casual Short Sleeve Solid Women's Top,Yepme Casual Short Sleeve Solid Women's Top - Buy Ecru & Purple Yepme Casual Short Sleeve Solid Women's Top For Only Rs. 999 Online in India. Shop Online For Apparels. Huge Collection of Branded Cloth,price_1Ouf0HJDw3WYrLo5pOQuH2Rw,10
prod_Pk9IocPNNzSSvt,Ozel Studio Casual Sleeveless Solid Women's Top,"Ozel Studio Casual Sleeveless Solid Women's Top
                         Price: Rs. 999
				
			A semi sheer Georgette top featuring delicate sequin on button front.
A semi sheer Georgette top featuri",price_1Ouf0IJDw3WYrLo5kE91t5v9,10
prod_Pk9IZXdxtQgos2,Ozel Studio Casual Full Sleeve Solid Women's Top,Ozel Studio Casual Full Sleeve Solid Women's Top - Buy Pink Ozel Studio Casual Full Sleeve Solid Women's Top For Only Rs. 1450 Online in India. Shop Online For Apparels. Huge Collection of Branded Clo,price_1Ouf0JJDw3WYrLo5MEdIm3eH,15
prod_Pk9IutBAp1kcUI,CaratLane Swish Ray White Gold Diamond 18 K Ring,CaratLane Swish Ray White Gold Diamond 18 K Ring - Buy CaratLane Swish Ray White Gold Diamond 18 K Ring only for Rs. 31062 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free ,price_1Ouf0KJDw3WYrLo53Nm0NGyV,281
prod_Pk9ILa9AmApTt6,WearYourShine by PCJ The Maryse Diamond Gold Diamond Yellow Gold 18 K Ring,"WearYourShine by PCJ The Maryse Diamond Gold Diamond Yellow Gold 18 K Ring
                         Price: Rs. 20,717
				
			Please note all diamonds are of Clarity-VSSI and Color-JK. WearYourShine b",price_1Ouf0LJDw3WYrLo5EBuWAqwu,188
prod_Pk9I9hy7fugcpa,Claude Lorrain Black Casuals Shoes,Claude Lorrain Black Casuals Shoes - Buy Claude Lorrain Black Casuals Shoes - CL-AC-WO-72 only for Rs. 1299 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash ,price_1Ouf0LJDw3WYrLo5pUS2zJW0,26
prod_Pk9IBwXvHkFFMP,Steppings Running Shoes Casuals Shoes,"Steppings Running Shoes Casuals Shoes
                         Price: Rs. 2,589
				
			Feel on the top of the world with this pair of Shoes by STEPpings. Let the sun go down for uncomfortable sandals",price_1Ouf0MJDw3WYrLo5FTvVekwM,35
prod_Pk9IkY2EQI8QR9,Steppings Wedges Casuals Shoes,"Steppings Wedges Casuals Shoes
                         Price: Rs. 2,309
				
			Feel on the top of the world with this pair of Shoes by STEPpings. Let the sun go down for uncomfortable sandals, opt f",price_1Ouf0NJDw3WYrLo5NgqKELAo,31
prod_Pk9IJjAdHBwIH4,Steppings Running Shoes Casuals Shoes,"Steppings Running Shoes Casuals Shoes
                         Price: Rs. 2,099
				
			Feel on the top of the world with this pair of Shoes by STEPpings. Let the sun go down for uncomfortable sandals",price_1Ouf0OJDw3WYrLo5WrPXZHr6,28
prod_Pk9JQFhtGq5nGK,Bonzer Bellies,Bonzer Bellies - Buy Bonzer Bellies - BNZ-26 only for Rs. 399 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1Ouf0PJDw3WYrLo5qWJJr75m,8
prod_Pk9JvfeLIBPwJp,Araanz by Tribhovandas Bhimji Zaveri Delhi Gold Diamond 18K Yellow Gold 18 K Ring,Araanz by Tribhovandas Bhimji Zaveri Delhi Gold Diamond 18K Yellow Gold 18 K Ring - Buy Araanz by Tribhovandas Bhimji Zaveri Delhi Gold Diamond 18K Yellow Gold 18 K Ring only for Rs. 12576 from Flipka,price_1Ouf0PJDw3WYrLo5GZYh1bdM,143
prod_Pk9JBF6zN3BVyX,Nishtaa Yellow Gold 22 K Ring,"Nishtaa Yellow Gold 22 K Ring
                         Price: Rs. 11,286
				
			NISHTAA presents stunning range of rings in 22kt plain gold and Swarovski Cubic Zirconia studded jewellery. Light weigh",price_1Ouf0QJDw3WYrLo5YR1mNg1B,108
prod_Pk9JC3FLf1tRYk,Nishtaa Yellow Gold 22 K Ring,"Nishtaa Yellow Gold 22 K Ring
                         Price: Rs. 8,265
				
			NISHTAA presents stunning range of rings in 22kt plain gold and Swarovski Cubic Zirconia studded jewellery. Light weight",price_1Ouf0RJDw3WYrLo5vUqqxKGc,80
prod_Pk9JmdFvgAjYZp,Gritstones Solid Women's Track Pants,"Gritstones Solid Women's Track Pants
                         Price: Rs. 499
				
			
	These drawstring capri track pants are perfect for the stylish and sporty girl. The fit is flattering to all body",price_1Ouf0SJDw3WYrLo54kp0n5CZ,7
prod_Pk9JanDAcMZhTx,Gritstones Solid Women's Track Pants,"Gritstones Solid Women's Track Pants
                         Price: Rs. 499
				
			
	Let your sporty side out with these well fitted track pants which are sure to make heads turn. Comfort and style ",price_1Ouf0TJDw3WYrLo5CONI4uFW,7
prod_Pk9J1xdgrAAums,Gritstones Solid Women's Track Pants,"Gritstones Solid Women's Track Pants
                         Price: Rs. 499
				
			Stylish and mod, these track pants are a must have item for every girls wardrobe. Stand out of the crowd with the u",price_1Ouf0TJDw3WYrLo5Ju1idO4e,7
prod_Pk9J8Obyt9ZUJ5,Gritstones Solid Women's Track Pants,"Gritstones Solid Women's Track Pants
                         Price: Rs. 499
				
			Stylish and comfortable, these track pants are designed to suit all body types. The added stripe detailing makes it",price_1Ouf0UJDw3WYrLo5dWBjXYul,7
prod_Pk9JHaXLEJVzrs,Tapyti Casual Sleeveless Solid Women's Top,Tapyti Casual Sleeveless Solid Women's Top - Buy Dusty Blue Tapyti Casual Sleeveless Solid Women's Top For Only Rs. 795 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes On,price_1Ouf0VJDw3WYrLo5URssE6Ba,9
prod_Pk9J0YhiRUZv1P,Tapyti Casual Short Sleeve Solid Women's Top,"Tapyti Casual Short Sleeve Solid Women's Top
                         Price: Rs. 681
				
			black front lace yoke with elasticated sleeve top in ggt
black front lace yoke with elasticated sleeve top ",price_1Ouf0WJDw3WYrLo5FexOmTL4,12
prod_Pk9JdBRFWswrKX,Tapyti Casual Short Sleeve Solid Women's Top,"Tapyti Casual Short Sleeve Solid Women's Top
                         Price: Rs. 681
				
			white front lace yoke with elasticated sleeve top in ggt
white front lace yoke with elasticated sleeve top ",price_1Ouf0WJDw3WYrLo5Sza3ZZiZ,12
prod_Pk9JMLECKMH0tm,Tapyti Casual 3/4 Sleeve Solid Women's Top,"Tapyti Casual 3/4 Sleeve Solid Women's Top
                         Price: Rs. 610
				
			coral 3/4th sleeves top with Black bow on neck band
coral 3/4th sleeves top with Black bow on neck band",price_1Ouf0XJDw3WYrLo5GJBE1F2S,9
prod_Pk9JXWYuZIzszI,Tapyti Casual Sleeveless Solid Women's Top,"Tapyti Casual Sleeveless Solid Women's Top
                         Price: Rs. 440
				
			Ruffle v-neck tank top
Ruffle v-neck tank top",price_1Ouf0YJDw3WYrLo5AKP6WttT,9
prod_Pk9JtVHxhLTeSZ,United Colors of Benetton Solid Round Neck Casual Women's Sweater,United Colors of Benetton Solid Round Neck Casual Women's Sweater - Buy 902 United Colors of Benetton Solid Round Neck Casual Women's Sweater For Only Rs. 2099 Online in India. Shop Online For Apparel,price_1Ouf0ZJDw3WYrLo5LIvq8Icx,20
prod_Pk9JXJ0oTdGFh6,Bonzer Bellies,"Bonzer Bellies
                         Price: Rs. 499
				
			Bonzer Women's Stylish and Fashionable Footwear Collection
Bonzer Women's Stylish and Fashionable Footwear Collection",price_1Ouf0aJDw3WYrLo5WOcq2AG2,10
prod_Pk9JTfOI1HlTjK,Bonzer Bellies,"Bonzer Bellies
                         Price: Rs. 499
				
			Bonzer Women's Stylish and Fashionable Footwear Collection
Bonzer Women's Stylish and Fashionable Footwear Collection",price_1Ouf0aJDw3WYrLo5fJ3uzOZg,10
prod_Pk9JbzSEXphQCN,BlueStone The Twin Wingflow Yellow Gold Diamond 18 K Ring,BlueStone The Twin Wingflow Yellow Gold Diamond 18 K Ring - Buy BlueStone The Twin Wingflow Yellow Gold Diamond 18 K Ring only for Rs. 13010 from Flipkart.com. Only Genuine Products. 30 Day Replacemen,price_1Ouf0bJDw3WYrLo5iZOdmE3y,119
prod_Pk9Jlr5GgwLJ1t,Allen Solly Girl's Shift Dress,Allen Solly Girl's Shift Dress - Buy Blue Allen Solly Girl's Shift Dress For Only Rs. 1499 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com,price_1Ouf0cJDw3WYrLo51pNPLSQ4,15
prod_Pk9JqdVSu0YLLu,Allen Solly Girl's Gathered Dress,Allen Solly Girl's Gathered Dress - Buy Red Allen Solly Girl's Gathered Dress For Only Rs. 1399 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com,price_1Ouf0dJDw3WYrLo5gDeNYLBb,14
prod_Pk9J7QB7iCKFyR,Ozel Studio Casual Full Sleeve Printed Women's Top,"Ozel Studio Casual Full Sleeve Printed Women's Top
                         Price: Rs. 591
				
			Sheer Bow Printed Top By Ozel Studio
Sheer Bow Printed Top By Ozel Studio",price_1Ouf0eJDw3WYrLo5cBqcmuYd,10
prod_Pk9Jyx0xoicxm1,Ozel Studio Casual Full Sleeve Solid Women's Top,Ozel Studio Casual Full Sleeve Solid Women's Top - Buy Black Ozel Studio Casual Full Sleeve Solid Women's Top For Only Rs. 1425 Online in India. Shop Online For Apparels. Huge Collection of Branded Cl,price_1Ouf0eJDw3WYrLo5KXE2eK7G,14
prod_Pk9JyR2idDZYUu,Ozel Studio Casual Sleeveless Printed Women's Top,None,price_1Ouf0fJDw3WYrLo5McifcGBS,13
prod_Pk9J1AexxDVcHe,Gee & Bee Casual Printed Women's Kurti,"Gee & Bee Casual Printed Women's Kurti
                         Price: Rs. 649
				
			Gee & Bee Presents 100% cotton Womens Kurtis with premium qality fabric and in ozone free dyes
Gee & Bee Presents",price_1Ouf0gJDw3WYrLo54C20g35c,21
prod_Pk9JioFqR5fNlM,WearYourShine by PCJ The Skyrah Gold Diamond 18 K Ring,"WearYourShine by PCJ The Skyrah Gold Diamond 18 K Ring
                         Price: Rs. 10,213
				
			Please note all diamonds are of Clarity-VSSI and Color-JK. WearYourShine by PC Jeweller featur",price_1Ouf0hJDw3WYrLo5yBi4ISyd,93
prod_Pk9JYph11nJwNj,WearYourShine by PCJ The Dawnetta Gold Diamond 18 K Ring,"WearYourShine by PCJ The Dawnetta Gold Diamond 18 K Ring
                         Price: Rs. 10,227
				
			WearYourShine by PC Jeweller features an expert curation of fine jewellery pieces that are e",price_1Ouf0iJDw3WYrLo5Az6RERwc,94
prod_Pk9J1n4FXY9UFe,TeeMoods Casual Full Sleeve Striped Women's Top,"TeeMoods Casual Full Sleeve Striped Women's Top
                         Price: Rs. 699
				
			A stylish Womens Full Sleeves Top in stripes with V-Neck. Button Design on Neck. Made in Polyester Cotto",price_1Ouf0iJDw3WYrLo5Wu5TmCfr,14
prod_Pk9J64m4XzDFcb,TeeMoods Casual Full Sleeve Striped Women's Top,"TeeMoods Casual Full Sleeve Striped Women's Top
                         Price: Rs. 699
				
			A stylish Womens Full Sleeves Top in stripes with V-Neck. Button Design on Neck. Made in Polyester Cotto",price_1Ouf0jJDw3WYrLo5Iz1bWcUM,14
prod_Pk9JEYHPaJiPOh,TeeMoods Casual Full Sleeve Striped Women's Top,"TeeMoods Casual Full Sleeve Striped Women's Top
                         Price: Rs. 699
				
			A stylish Womens Full Sleeves Top in stripes with V-Neck. Button Design on Neck. Made in Polyester Cotto",price_1Ouf0kJDw3WYrLo5XmrHObn1,14
prod_Pk9JIv1rV16Wm2,TeeMoods Casual Full Sleeve Striped Women's Top,"TeeMoods Casual Full Sleeve Striped Women's Top
                         Price: Rs. 699
				
			A stylish Womens Full Sleeves Top in stripes with High Neck. Made in Polyester Cotton, is very comfortab",price_1Ouf0lJDw3WYrLo5maoE2OrW,14
prod_Pk9J3vfvgiYN9o,TeeMoods Casual Full Sleeve Striped Women's Top,"TeeMoods Casual Full Sleeve Striped Women's Top
                         Price: Rs. 699
				
			A stylish Womens Full Sleeves Top in stripes with High Neck. Made in Polyester Cotton, is very comfortab",price_1Ouf0mJDw3WYrLo5289L8g8K,14
prod_Pk9JLqYZ0EoVNX,TeeMoods Casual Full Sleeve Striped Women's Top,"TeeMoods Casual Full Sleeve Striped Women's Top
                         Price: Rs. 699
				
			A stylish Womens Full Sleeves Top in stripes with High Neck. Made in Polyester Cotton, is very comfortab",price_1Ouf0mJDw3WYrLo5It9Gz63u,14
prod_Pk9JXeVJWUb3rd,TeeMoods Casual Full Sleeve Striped Women's Top,"TeeMoods Casual Full Sleeve Striped Women's Top
                         Price: Rs. 699
				
			A stylish Womens Full Sleeves Top in stripes with High Neck. Made in Polyester Cotton, is very comfortab",price_1Ouf0nJDw3WYrLo5AyGcMeZZ,14
prod_Pk9Jc1J33vVDr8,TeeMoods Casual Full Sleeve Striped Women's Top,"TeeMoods Casual Full Sleeve Striped Women's Top
                         Price: Rs. 699
				
			A stylish Womens Full Sleeves Top in stripes with High Neck. Made in Polyester Cotton, is very comfortab",price_1Ouf0oJDw3WYrLo5Gqbh6tHU,14
prod_Pk9JrcKctcQ7dw,The Clove Casual 3/4 Sleeve Striped Women's Top,The Clove Casual 3/4 Sleeve Striped Women's Top - Buy Grey The Clove Casual 3/4 Sleeve Striped Women's Top For Only Rs. 1499 Online in India. Shop Online For Apparels. Huge Collection of Branded Cloth,price_1Ouf0pJDw3WYrLo5S7D1agv7,15
prod_Pk9JgTVhBt7Kqa,Nun Casual Full Sleeve Striped Women's Top,"Nun Casual Full Sleeve Striped Women's Top
                         Price: Rs. 585
				
			This Full Sleeve Woven Top Has A Trendy Vertical Stripes Pattern ! A Surplice Neckline Leads Down To A Wrap-H",price_1Ouf0qJDw3WYrLo5PWoIxLv3,12
prod_Pk9Jle62ENq30K,Moda Vastra Casual 3/4 Sleeve Graphic Print Women's Top,"Moda Vastra Casual 3/4 Sleeve Graphic Print Women's Top
                         Price: Rs. 899
				
			This green khadi cotton hand printed top is a fashion statement in itself and is a striking look",price_1Ouf0qJDw3WYrLo5E53h9UNM,18
